Bed;1381788000000;REM
Bed;1381788600000;N1
Bed;1381789500000;N3
Bed;1381789800000;N4
Bed;1381792800000;REM
Bed;1381794600000;N2
Bed;1381796700000;N4
Bed;1381798500000;N1
Bed;1381799100000;REM
Bed;1381801200000;N2
Bed;1381804800000;N2
Bed;1381805400000;N1
Bed;1381808700000;N2
Bed;1381811400000;N1
Bed;1381813200000;WACH
Water;1381864320000;BATH_SINK_COLD;OFF
Water;1381864350000;BATH_TOILET_COLD;OFF
Ubisense;1381864380000;9.783886628249517;7.979370448440225
Ubisense;1381864380008;9.40070276622347;7.674223127903025
Ubisense;1381864380352;9.079010016847796;7.560752254730268
Ubisense;1381864380573;8.77;7.372685190889971
Ubisense;1381864380964;8.43444708640476;7.23489008192283
Ubisense;1381864381956;8.130977570510224;7.163963160394297
Ubisense;1381864382455;7.836060772299203;7.084980049141206
Ubisense;1381864384297;7.211890770337409;7.084567722209357
Ubisense;1381864384492;6.95801649442085;6.788437185512902
Ubisense;1381864384674;6.947898040366999;6.463441364157
Ubisense;1381864384826;6.904152658592266;6.153127865354502
Ubisense;1381864385016;6.907314689547817;5.86686802307795
Ubisense;1381864385242;6.913736014320849;5.539533400016328
Ubisense;1381864385366;6.933696758521066;5.201702716913516
Ubisense;1381864385553;6.9376576073045015;4.9083870828956995
Ubisense;1381864385713;6.952890726980158;4.601074061191443
Ubisense;1381864385938;7.01;4.2894493726580745
Ubisense;1381864386120;7.015688658271915;3.9540430084467926
Ubisense;1381864386417;7.0436392170033875;3.645331574687955
Ubisense;1381864386653;7.075289637800987;3.3304809747642965
Ubisense;1381864387307;7.19885644738714;2.722559065809774
Ubisense;1381864387919;7.419334717161091;2.44
Ubisense;1381864388334;7.715629585917309;2.231066725316829
Ubisense;1381864388960;8.055361452952713;1.9567816776081584
Ubisense;1381864410000;9.51315203266428;2.52
Ubisense;1381864410714;9.506852982896083;1.5027236197952107
Storage;1381864420000;SLEEPING_ROOM_WARDROBE;OPENED
Storage;1381864425000;SLEEPING_ROOM_WARDROBE;OBJECT_TAKEN
Ubisense;1381864435000;9.487423727365567;1.491269519041184
Ubisense;1381864436000;10.91037387868311;1.4959492459363952
Ubisense;1381864436071;10.99825623071676;1.4934583950245306
Ubisense;1381864540000;10.999249685208285;1.508348221315384
Ubisense;1381864541071;9.48;1.4936711270631455
Storage;1381864550000;SLEEPING_ROOM_WARDROBE;CLOSED
Ubisense;1381864555000;9.497908027724685;1.5083016459835896
Ubisense;1381864555714;9.498110768136321;2.502976559068263
Bed;1381867200000;WACH
Bed;1381868700000;N2
Bed;1381869000000;N3
Bed;1381869300000;N4
Bed;1381872000000;N3
Bed;1381872600000;N1
Bed;1381873200000;REM
Bed;1381874400000;REM
Bed;1381875000000;N1
Bed;1381875300000;N2
Bed;1381875900000;N3
Bed;1381876200000;N4
Bed;1381879200000;REM
Bed;1381881000000;N2
Bed;1381882200000;N3
Bed;1381883100000;N4
Bed;1381884900000;N1
Bed;1381885500000;N3
Bed;1381887600000;N2
Bed;1381888200000;N4
Bed;1381889400000;N3
Bed;1381891200000;N2
Bed;1381891800000;N1
Bed;1381895100000;N2
Bed;1381897800000;N4
Alarm;1381899600000;alarm;wecker
Bed;1381899600000;WACH
Ubisense;1381899900000;9.765633010497732;5.421602160985302
Ubisense;1381899900989;9.480148659465172;5.493367111552757
Ubisense;1381899902371;9.224969196860922;5.835438924318605
Ubisense;1381899903770;8.954319594156479;5.90633233622835
Ubisense;1381899906613;8.702692687798383;5.507490461775955
Ubisense;1381899909143;8.455403236461038;4.596284538238094
Ubisense;1381899910714;8.69650162685747;4.3712240278614685
Ubisense;1381899912023;8.473665858303004;3.7708545528619517
Ubisense;1381899912533;8.47292953536628;3.3988485760594878
Ubisense;1381899913319;8.67871736258234;2.968188597982326
Ubisense;1381899914429;8.639999999999999;2.634944235749174
Ubisense;1381899915037;8.854313435028217;2.2196018774952027
Ubisense;1381899915587;9.275830776224513;2.46322769586879
Ubisense;1381899916098;9.584353175982828;2.4279599448902016
Ubisense;1381899916301;9.940769538534429;2.1978113720295975
Ubisense;1381899916513;10.24;2.494760053676881
Ubisense;1381899917248;10.715920767782777;2.74
Ubisense;1381899917719;10.79706237732304;2.707077112510708
Ubisense;1381899918292;11.196728680739682;2.6888080573909363
Ubisense;1381899923711;11.08402938790017;2.7503888689580887
Ubisense;1381899924239;10.886978641317848;2.5939863373505028
Ubisense;1381899924342;10.61360033710233;2.756700274842
Ubisense;1381899924532;10.24431034537884;2.511084817496734
Ubisense;1381899924872;9.962470896251908;2.4584572277192436
Ubisense;1381899925332;9.414472559322054;2.742886698179313
Ubisense;1381899925453;9.335293391694313;2.6108622962547607
Ubisense;1381899925616;8.761047056521665;2.705494218531264
Ubisense;1381899926446;8.548810783147504;2.838836977416131
Ubisense;1381899927319;8.050601025972995;2.787150238926522
Ubisense;1381899930000;10.991579596407574;7.795204807627272
Ubisense;1381899930500;11.01509671630319;8.518929306621297
Ubisense;1381899990000;10.988752299606563;8.489291383938028
Water;1381899990000;BATH_TOILET_COLD;ON
Ubisense;1381899990928;9.701684288099633;8.500636749104288
Water;1381900005000;BATH_SINK_COLD;ON
Water;1381900020000;BATH_SINK_COLD;ON
Ubisense;1381900035000;8.993552680732794;8.002322661465433
Ubisense;1381900035798;7.988160551544602;8.504059754747823
Water;1381900045000;BATH_SHOWER_HOT;ON
Water;1381900050000;BATH_TOILET_COLD;OFF
Water;1381900095000;BATH_SHOWER_HOT;OFF
Water;1381900140000;BATH_SHOWER_HOT;ON
Water;1381900215000;BATH_SHOWER_HOT;OFF
Ubisense;1381900225000;8.000460190300272;8.496239580605252
Ubisense;1381900255000;8.991162810519869;7.989649589722136
Ubisense;1381900255614;9.690680370706499;8.510614749579375
Ubisense;1381900280000;9.777593569262946;7.993021275719844
Ubisense;1381900280352;9.074105438920325;7.558442948273277
Ubisense;1381900280573;8.75876838369729;7.377964593853248
Ubisense;1381900280964;8.44325002492817;7.238319453665705
Ubisense;1381900281956;8.15;7.178389885587998
Ubisense;1381900282455;7.830315038042421;7.091850565690084
Ubisense;1381900282982;7.52911332536026;7.100630585379077
Ubisense;1381900284297;7.197391228295302;7.087019887766083
Ubisense;1381900284492;6.94;6.779202902965126
Ubisense;1381900284674;6.930442509447681;6.4727725913552785
Ubisense;1381900284826;6.894730699253247;6.148790784378148
Ubisense;1381900285016;6.890515615445468;5.858851843428308
Ubisense;1381900285366;6.936707984515636;5.203497324283216
Ubisense;1381900285553;6.927361529904226;4.890035098428114
Ubisense;1381900285713;6.945820037601086;4.587433845434552
Ubisense;1381900285938;6.981677364216136;4.295199192040109
Ubisense;1381900286417;7.038825464139841;3.63
Ubisense;1381900286653;7.071068642641072;3.325661180636567
Ubisense;1381900286862;7.132052322038668;3.028988945141353
Ubisense;1381900287307;7.211900412708993;2.7174471042948083
Ubisense;1381900287919;7.4161142449053505;2.42810842228514
Ubisense;1381900288334;7.7299999999999995;2.2132982145149285
Ubisense;1381900320000;9.495058444033807;2.5021449081074305
Ubisense;1381900320714;9.49229353871223;1.497230482311694
Storage;1381900330000;SLEEPING_ROOM_WARDROBE;OPENED
Ubisense;1381900345000;9.502415633342508;1.4893315578535158
Ubisense;1381900346000;10.9096032533147;1.5046347875314885
Ubisense;1381900346071;11.0053206710204;1.497582854162258
Ubisense;1381900450000;10.982417640450729;1.5045177137313392
Ubisense;1381900451000;9.598610415427503;1.4980277226232255
Ubisense;1381900451071;9.504022133899838;1.511726626800935
Storage;1381900460000;SLEEPING_ROOM_WARDROBE;CLOSED
Ubisense;1381900465000;9.495149713284958;1.5025774669113174
Ubisense;1381900485000;9.059724070639598;1.9104987866706455
Ubisense;1381900485006;8.953072604203554;2.2279029790677605
Ubisense;1381900485815;8.293630465485823;2.3643995374494864
Ubisense;1381900485948;7.989538732452992;2.3557810352870727
Ubisense;1381900486038;7.666218931395331;2.4371091025394582
Ubisense;1381900486159;7.343616277229409;2.530551545770767
Ubisense;1381900486878;7.008997584095404;2.635022418492023
Ubisense;1381900487003;6.704200986927951;2.691274604558613
Ubisense;1381900487324;6.261024486612044;2.8259116012940226
Ubisense;1381900487571;5.927517455018483;3.1445432413924195
Ubisense;1381900487695;5.667251727742607;3.4826368365505163
Ubisense;1381900488249;5.430689230105421;3.8677348359460284
Ubisense;1381900488469;5.232399887478961;4.206742715595796
Ubisense;1381900488584;5.13547209089693;4.585015475242407
Ubisense;1381900488708;4.999870807117722;4.964773176422858
Ubisense;1381900489174;4.856268325631246;5.289999999999999
Ubisense;1381900489574;4.549402629283256;5.546278763739244
Ubisense;1381900489854;4.175840793894078;5.417377216711609
Ubisense;1381900490005;3.837191190168393;5.437401194435207
Ubisense;1381900490584;3.4819727581957998;5.462537463703874
Ubisense;1381900490858;3.1474366901684414;5.501754437068304
Ubisense;1381900491055;2.8460806938875054;5.587708378538143
Ubisense;1381900491655;2.500892409222301;5.63238513930853
Ubisense;1381900491940;2.1434061515405296;5.661656764030537
Ubisense;1381900492675;1.8489809761076543;5.735507818860134
Ubisense;1381900510000;2.4863197209398713;5.501841210374784
Ubisense;1381900511000;3.37;6.611734761535825
Ubisense;1381900511171;3.507865734375604;6.795418756506299
Storage;1381900515000;KITCHEN_FRIDGE;OPENED
Storage;1381900520000;KITCHEN_FRIDGE;OBJECT_PUT
Storage;1381900525000;KITCHEN_FRIDGE;OBJECT_PUT
Ubisense;1381900525000;3.490739277488784;6.808752664404045
Ubisense;1381900526000;2.85218065364664;8.054868848692404
Ubisense;1381900526118;2.81267678666625;8.187813319523963
Power;1381900540000;HERD;ON
Ubisense;1381900811000;2.193817318872975;6.921330493736359
Ubisense;1381900812000;1.5879389591033586;5.690790278204244
Ubisense;1381900812140;1.5196642789621162;5.483550537806258
Storage;1381900835000;KITCHEN_SHELF;OBJECT_TAKEN
Storage;1381900845000;KITCHEN_SHELF;CLOSED
Ubisense;1381900845000;1.4975719851407778;5.492523449205348
Ubisense;1381900846000;2.1172104957487545;6.756570492513393
Ubisense;1381900847140;2.7943324908319354;8.201235868088826
Power;1381900870000;HERD;OFF
Ubisense;1381900875000;2.796217700820828;8.19615417831331
Ubisense;1381900875000;1.5173993642291337;5.728583423426243
Ubisense;1381900875282;1.8414427127755748;5.671102009047272
Ubisense;1381900875453;2.1721589925779385;5.557816172322868
Ubisense;1381900875625;2.483889675277573;5.521162694250113
Ubisense;1381900876000;2.152159718570872;6.952294916687516
Ubisense;1381900876233;2.79;5.489057166683774
Ubisense;1381900876546;3.1408564765840694;5.415863501134303
Ubisense;1381900877000;1.5102649365056822;5.719529829807342
Ubisense;1381900877012;1.4806314171590365;5.695989002064157
Ubisense;1381900878637;3.468865488146997;5.325657474696431
Ubisense;1381900879355;3.773339011083251;5.278114353875337
Ubisense;1381900879605;4.119999999999999;5.3168109516790585
Ubisense;1381900879839;4.448657439116669;5.267008555613865
Ubisense;1381900880323;4.773944859600197;5.223571206195707
Ubisense;1381900881509;4.953461833518611;4.571639828019219
Ubisense;1381900881869;4.93;4.239963109383601
Ubisense;1381900882009;4.831127750854284;3.9075516342577883
Ubisense;1381900882680;4.72817679953196;3.234388914959437
Ubisense;1381900883274;4.435436188396065;2.917750542621244
Ubisense;1381900883430;4.123153270884166;2.6772294927018665
Ubisense;1381900883586;3.792273867874516;2.4739871099522066
Ubisense;1381900883757;3.44178660831405;2.2683235963073347
Ubisense;1381900885646;2.8086639103698143;1.9117802047984715
Ubisense;1381900886115;2.4789428377398273;1.7997131203166254
Ubisense;1381900886708;2.172346648851512;1.6382159235547216
Ubisense;1381900887645;1.8333453114214986;1.4583924359721014
Ubisense;1381901280000;1.5190012729783193;5.73707012259337
Ubisense;1381901280282;1.8403576626510987;5.676563530443265
Ubisense;1381901280453;2.1729056443747647;5.572206143709714
Ubisense;1381901280625;2.491182895108534;5.49
Ubisense;1381901281546;3.110970202924568;5.4295181434494495
Ubisense;1381901283637;3.459831184110358;5.3197748762439545
Ubisense;1381901284355;3.7975456918427977;5.275491137857775
Ubisense;1381901284605;4.101381614152882;5.304528870848531
Ubisense;1381901284839;4.446068375018033;5.268337053171023
Ubisense;1381901285323;4.757886918377603;5.2172610767582
Ubisense;1381901285838;4.920000000000001;4.871309452024318
Ubisense;1381901286509;4.939394939146952;4.554421517185461
Ubisense;1381901286869;4.919825814653098;4.245074650354222
Ubisense;1381901287009;4.8252646478335475;3.895336798629016
Ubisense;1381901287680;4.721858569923999;3.207526873026781
Ubisense;1381901288274;4.4630520442093085;2.88
Ubisense;1381901288430;4.126314985572646;2.682086310598213
Ubisense;1381901288757;3.4682355715232753;2.28
Ubisense;1381901289039;3.13145737566495;2.0344269792067795
Ubisense;1381901290646;2.8010482929740133;1.920237883275337
Ubisense;1381901291115;2.471495841222257;1.8010491104276685
Ubisense;1381901291708;2.162292668892627;1.6401944772692527
Ubisense;1381901292645;1.8365761819393271;1.444147213626532
Ubisense;1381901300000;3.994462973053881;2.9949487997856297
Ubisense;1381901301000;2.8757192867120707;2.17208276031847
Ubisense;1381901301785;2.02;1.5023365937037774
Ubisense;1381901410000;1.3282508551292866;1.16
Ubisense;1381901410563;1.6656944176626625;1.3832434037202421
Ubisense;1381901411156;1.974594758382061;1.6384734780011687
Ubisense;1381901411406;2.3144209671993425;1.8173709561062494
Ubisense;1381901412186;2.6512336554638796;1.969028856533105
Ubisense;1381901412780;3.277639639913117;2.29947286438758
Ubisense;1381901413560;3.616890144003257;2.4959628475830584
Ubisense;1381901413811;3.9400197638562506;2.7892549229791044
Ubisense;1381901414575;4.2549412479638615;3.063098491105383
Ubisense;1381901414841;4.543177932901049;3.3839557224735985
Ubisense;1381901415107;4.7449166537952685;3.7323746733651126
Ubisense;1381901417181;4.917844631044889;4.063017558646222
Ubisense;1381901417448;4.940116562833372;4.378736487146566
Ubisense;1381901418290;4.893396406167519;4.7202851837873485
Ubisense;1381901418759;4.828754943334769;5.013508044031792
Ubisense;1381901419430;4.181697539787628;5.4297882419905745
Ubisense;1381901419790;3.858959207804921;5.503892657729803
Ubisense;1381901419961;3.5427383348077477;5.56
Ubisense;1381901420148;3.216306288447977;5.612422453020868
Ubisense;1381901420336;2.8645736012636314;5.742189432224807
Ubisense;1381901421273;2.2069331419398397;5.7974466536563645
Ubisense;1381901422115;1.8952012558180886;5.78393110812746
Ubisense;1381901422350;1.574119866755186;5.824234874326274
Ubisense;1381902200000;2.0070952007098204;2.903826353833951
Ubisense;1381902201000;1.0857247225186337;2.5494854673873486
Ubisense;1381902202000;0.6169497671467765;1.72
Ubisense;1381902203000;0.8245430303908002;0.7423844955437285
Ubisense;1381902204000;1.613020172434016;0.17461398754556448
Ubisense;1381902205000;2.5841513638886724;0.2238266331995523
Ubisense;1381902206000;3.29;0.9383598094666445
Ubisense;1381902207000;3.3247019069192874;1.91044305070393
Ubisense;1381902208000;2.7390489852942705;2.672923498003977
Ubisense;1381902208796;2.002859004591188;2.888410930646186
Ubisense;1381906100000;2.994711493903498;1.007198799980181
Ubisense;1381906101000;2.9961145574142756;1.0249978818111432
Ubisense;1381906102000;2.999357291601369;1.0170192707190482
Ubisense;1381906103000;2.9881784858475746;1.0087829186906456
Ubisense;1381906104000;2.988277243929901;1.0043276294758838
Ubisense;1381907600000;1.3115609887403252;1.1804737429892551
Ubisense;1381907600563;1.6529765003967738;1.3929745549723977
Ubisense;1381907601156;1.977575259767387;1.6491663230508196
Ubisense;1381907601406;2.3192755706487085;1.8110072777678146
Ubisense;1381907602186;2.6546488062227813;1.9613116863586906
Ubisense;1381907602375;2.974584027357008;2.1261808754901357
Ubisense;1381907602780;3.2901862595233133;2.312772288498912
Ubisense;1381907603560;3.6306000876690288;2.5099104897669156
Ubisense;1381907603811;3.9286888161453652;2.798658835559609
Ubisense;1381907604575;4.266265443466258;3.0487963692862725
Ubisense;1381907604841;4.549212533223519;3.387030014428348
Ubisense;1381907605107;4.738655756487195;3.7347866763223756
Ubisense;1381907607181;4.902103388907622;4.055853886184914
Ubisense;1381907607448;4.9519571594736105;4.38879786669808
Ubisense;1381907608759;4.813939807822441;5.021719563400145
Ubisense;1381907609211;4.506351153808713;5.299419289535036
Ubisense;1381907609430;4.17667736019183;5.413544569251441
Ubisense;1381907609790;3.8707065895365673;5.50144249250566
Ubisense;1381907609961;3.535280140358269;5.534846026506749
Ubisense;1381907610148;3.211075789717527;5.6070860874438475
Ubisense;1381907610336;2.8557310299284886;5.720366172038358
Ubisense;1381907610679;2.527365002204969;5.79
Ubisense;1381907611273;2.2167554444105995;5.80230193306543
Ubisense;1381907612350;1.5641980696760114;5.796812347000029
Storage;1381907630000;KITCHEN_SHELF;OPENED
Storage;1381907633000;KITCHEN_SHELF;OBJECT_TAKEN
Ubisense;1381907635000;0.9989439183728743;5.500213498409109
Ubisense;1381907635714;0.98;6.48702765083186
Ubisense;1381907648000;0.9991735939324528;6.491723386207409
Ubisense;1381907648714;1.02;5.4869983508019065
Storage;1381907650000;KITCHEN_SHELF;OBJECT_PUT
Ubisense;1381907651000;1.0191839440783343;6.8951498261849915
Water;1381907655000;KITCHEN_SINK_COLD;ON
Water;1381907663000;KITCHEN_SINK_COLD;OFF
Ubisense;1381907663000;1.0057379144256435;7.516558754739549
Ubisense;1381907663714;1.0071522416879646;6.4824477128774385
Ubisense;1381907670000;0.9925708978755808;6.5138142914471295
Ubisense;1381907670714;0.98;5.499188388868296
Storage;1381907673000;KITCHEN_SHELF;OBJECT_TAKEN
Storage;1381907675000;KITCHEN_SHELF;CLOSED
Ubisense;1381907676000;1.0023482551435952;5.5145470096362335
Ubisense;1381907676714;1.0011050402877486;6.489753399066973
Power;1381907690000;KAFFEMASCHINE;ON
Power;1381907720000;KAFFEMASCHINE;ON
Alarm;1381907720000;Kaffemaschiene;fertig
Ubisense;1381907730000;1.5219113603314947;5.72963942209522
Ubisense;1381907730282;1.8392035791032824;5.670815067450604
Ubisense;1381907730453;2.1491173488030473;5.569957955997494
Ubisense;1381907730625;2.499290007004835;5.51916127214189
Ubisense;1381907731233;2.7905762844706596;5.480275877015322
Ubisense;1381907731546;3.15;5.429993128033848
Ubisense;1381907733637;3.4575239986909327;5.32342366026154
Ubisense;1381907734355;3.773803653038369;5.283743547137753
Ubisense;1381907734605;4.116840497745777;5.317632728092115
Ubisense;1381907734839;4.441065920488156;5.254170200320556
Ubisense;1381907735323;4.769922465557631;5.221119658571069
Ubisense;1381907735838;4.944097781533076;4.883699592226163
Ubisense;1381907737009;4.83727143825451;3.905632898719138
Ubisense;1381907737150;4.789441327573293;3.570589374565892
Ubisense;1381907738430;4.123777792881644;2.6888399696470766
Ubisense;1381907738586;3.7880024639947085;2.49
Ubisense;1381907738757;3.478394989239351;2.2616463761787005
Ubisense;1381907739039;3.1189835214410158;2.033540058116578
Ubisense;1381907740646;2.8055384011489592;1.9041794554157172
Ubisense;1381907741115;2.48701907092428;1.7980900777776454
Ubisense;1381907741708;2.153134246811602;1.650951143581099
Alarm;1381908740000;Telefon;Kontakt1
Ubisense;1381914200000;2.0062162958716705;1.4877047142944693
Ubisense;1381914201000;3.104695506470785;2.3364373080022456
Ubisense;1381914201785;4.0188750470134345;2.998555426788288
Ubisense;1381917480000;1.31832375932273;1.1836243891697087
Ubisense;1381917480563;1.6500530353893068;1.3966427522788714
Ubisense;1381917481156;1.9714798580852748;1.6454727205534612
Ubisense;1381917481406;2.34;1.8012764515312543
Ubisense;1381917482186;2.63988486612188;1.98
Ubisense;1381917482375;2.96975600727201;2.1313498172177314
Ubisense;1381917482780;3.2823338502453514;2.3111585493345967
Ubisense;1381917483560;3.610114107591659;2.4932194130645
Ubisense;1381917483811;3.9467134497487684;2.801277198297164
Ubisense;1381917484575;4.261136771133741;3.045426626828428
Ubisense;1381917485107;4.77;3.7321312371479705
Ubisense;1381917487181;4.890000000000001;4.059410050867297
Ubisense;1381917487448;4.9483778666587535;4.369201094279894
Ubisense;1381917488759;4.823627667787574;5.038068695322333
Ubisense;1381917489211;4.518835688119964;5.300703448176214
Ubisense;1381917489430;4.181727593929588;5.427418259527933
Ubisense;1381917489790;3.86382240321642;5.477297996560152
Ubisense;1381917489961;3.5269747083492913;5.536611209918213
Ubisense;1381917490148;3.2175854613785915;5.613160954926229
Ubisense;1381917490336;2.8534340489534067;5.745843291499994
Ubisense;1381917490679;2.5426165385279704;5.813408566718084
Ubisense;1381917491273;2.2093865174838205;5.812640804015732
Ubisense;1381917492350;1.55;5.811440286429113
Ubisense;1381917600000;2.495425466604497;5.509219208987124
Ubisense;1381917601000;3.356075568136656;6.62725301407713
Ubisense;1381917601171;3.5035149872036526;6.78341817915083
Storage;1381917605000;KITCHEN_FRIDGE;OPENED
Storage;1381917610000;KITCHEN_FRIDGE;OBJECT_TAKEN
Storage;1381917615000;KITCHEN_FRIDGE;CLOSED
Ubisense;1381917615000;3.4980011515630838;6.796430571494415
Ubisense;1381917616000;2.878329406026283;8.040611140319726
Ubisense;1381917616118;2.809563372425005;8.193355168902556
Power;1381917630000;HERD;ON
Ubisense;1381917901000;2.189191201882555;6.934923385313562
Ubisense;1381917902000;1.5861408159305013;5.679435228470147
Ubisense;1381917902140;1.487013694366588;5.509472219357196
Storage;1381917920000;KITCHEN_SHELF;OPENED
Storage;1381917925000;KITCHEN_SHELF;OBJECT_TAKEN
Storage;1381917935000;KITCHEN_SHELF;OBJECT_PUT
Ubisense;1381917935000;1.4888647108701587;5.499497442700418
Ubisense;1381917936000;2.0949858802872066;6.755452228601597
Ubisense;1381917937000;2.6992187713916542;8.017065915403464
Ubisense;1381917937140;2.8009346621342046;8.182944007242526
Power;1381917960000;HERD;ON
Ubisense;1381917965000;2.82;8.185504893664522
Ubisense;1381917965000;1.5211790654522328;5.7347849476228765
Ubisense;1381917965282;1.840212183883819;5.673996151474785
Ubisense;1381917965453;2.159690003895086;5.583684739840042
Ubisense;1381917965625;2.4858029463245623;5.514615147884162
Ubisense;1381917966233;2.816564036943335;5.470000000000001
Ubisense;1381917966546;3.1158303269549106;5.43444628836877
Ubisense;1381917967000;1.5203035387184483;5.7279175547654235
Ubisense;1381917967012;1.5132158654528207;5.694493008628476
Ubisense;1381917968637;3.444865655629725;5.31877108699506
Ubisense;1381917969355;3.7799222789148397;5.275523715393524
Ubisense;1381917969605;4.099537623594815;5.29171234540665
Ubisense;1381917969839;4.4559587941367775;5.272911282448519
Ubisense;1381917970323;4.777768619306135;5.217767571537096
Ubisense;1381917970838;4.936702885538335;4.871267114386676
Ubisense;1381917971509;4.920000000000001;4.582815303130245
Ubisense;1381917971869;4.902597117768689;4.261057248875945
Ubisense;1381917972009;4.831412469208723;3.88
Ubisense;1381917972150;4.804189027431166;3.566303531009888
Ubisense;1381917972680;4.732622935722538;3.216768282670489
Ubisense;1381917973274;4.437635570391255;2.8863154378997398
Ubisense;1381917973430;4.12293308274571;2.6799350376178603
Ubisense;1381917973586;3.7890815923683565;2.46218367750644
Ubisense;1381917973757;3.4740178717846213;2.257428298734537
Ubisense;1381917974039;3.1344823464104805;2.032867475538373
Ubisense;1381917975646;2.8136385374706925;1.896084629631845
Ubisense;1381917976115;2.485179600193899;1.82
Ubisense;1381917976708;2.14492032412497;1.6507004638727443
Ubisense;1381917977645;1.8431583105357183;1.4550821203058346
Ubisense;1381918500000;1.3341380187333012;1.1860006525039613
Ubisense;1381918500563;1.6611485906182664;1.3798398425077756
Ubisense;1381918501156;1.9611199636747827;1.6387552536233885
Ubisense;1381918502186;2.665655000910452;1.9571081857572183
Ubisense;1381918502375;2.9770067392553625;2.1213179628975336
Ubisense;1381918502780;3.286032954461615;2.32295007040287
Ubisense;1381918503560;3.6117032972595995;2.4986230514934458
Ubisense;1381918503811;3.9517510190086567;2.783710081419403
Ubisense;1381918504575;4.246094508735811;3.059721983935674
Ubisense;1381918504841;4.574621821806943;3.385942480352359
Ubisense;1381918505107;4.7437012038853155;3.7332058332322218
Ubisense;1381918507181;4.917782162862029;4.049233584580579
Ubisense;1381918507448;4.953592834903269;4.384066138157512
Ubisense;1381918508290;4.8967758299008715;4.70434583478868
Ubisense;1381918508759;4.820778633625424;5.016441306975928
Ubisense;1381918509211;4.5174306045869095;5.296501778843449
Ubisense;1381918509430;4.163402975868763;5.416009257723368
Ubisense;1381918509790;3.867586580142924;5.481964510898625
Ubisense;1381918509961;3.539871502767283;5.545249503542454
Ubisense;1381918510148;3.190650736956836;5.62986528137501
Ubisense;1381918510336;2.877958707461785;5.732940565496163
Ubisense;1381918510679;2.530909046118535;5.806195569374553
Ubisense;1381918512115;1.9086955485090007;5.7760708534291085
Ubisense;1381918512350;1.5662011575388899;5.81006238409723
Ubisense;1381918800000;1.5396412761377514;5.72749673100646
Ubisense;1381918800453;2.1611226584522827;5.5660206342579945
Ubisense;1381918800625;2.49666389677318;5.5012440516613506
Ubisense;1381918801233;2.823060097735485;5.51
Ubisense;1381918801546;3.1201461155774006;5.428419827718426
Ubisense;1381918803637;3.4593135192036044;5.310988732320741
Ubisense;1381918804355;3.785654474239502;5.272953341109747
Ubisense;1381918804605;4.095155210137873;5.300307701408879
Ubisense;1381918804839;4.465788588840112;5.265695599407432
Ubisense;1381918805323;4.761579908566082;5.215353761840077
Ubisense;1381918805838;4.948855613827631;4.896260891561266
Ubisense;1381918806509;4.931924392310414;4.578790710138665
Ubisense;1381918806869;4.925699983868576;4.2476123311292815
Ubisense;1381918807680;4.715232835181944;3.210045709499022
Ubisense;1381918808274;4.445328471909925;2.891211361172669
Ubisense;1381918808430;4.119695729908303;2.7072225389208033
Ubisense;1381918808586;3.7834965909637845;2.4830903880917274
Ubisense;1381918808757;3.48;2.260255095558311
Ubisense;1381918809039;3.1254712808416616;2.03805374228153
Ubisense;1381918810646;2.8016543080730623;1.9108409652614362
Ubisense;1381918811115;2.4911425618195264;1.7965045654557104
Ubisense;1381918811708;2.156332763367921;1.6402403778486374
Ubisense;1381918812645;1.8382404223385713;1.4322968775507716
Ubisense;1381918845000;4.011538719518106;3.0088375007496557
Ubisense;1381918846000;2.80608205624047;3.7325641155630214
Ubisense;1381918846665;2.0167177550835698;4.214939699169653
Ubisense;1381918905000;1.9993365840884774;4.202657512612249
Ubisense;1381918905714;2.9912312437559305;4.199555473864845
Ubisense;1381919145000;2.9916400466937967;4.195362254461168
Ubisense;1381919146428;0.9886892960950486;4.200854212614537
Ubisense;1381919295000;1.0050884190172031;4.193247201034879
Ubisense;1381919295714;2.013267367975227;4.202413369449132
Ubisense;1381919296000;3.1984735928286026;3.4778421327073374
Ubisense;1381919296665;3.9967314865986183;2.981871764952635
Ubisense;1381920345000;4.007881907025512;3.0069265374805894
Ubisense;1381920346000;2.878296428761789;2.1449167925338433
Ubisense;1381920346785;2.0025681720585577;1.499522739327145
Ubisense;1381921245000;1.9922900109775736;2.8973701936296847
Ubisense;1381921246000;1.06;2.5607598312704667
Ubisense;1381921247000;0.595018560382353;1.704548064223697
Ubisense;1381921248000;0.8064161241536947;0.724654788663479
Ubisense;1381921249000;1.6116022705361026;0.15128637726832883
Ubisense;1381921252000;3.3501204445015533;1.9119369763764593
Ubisense;1381921253000;2.766999420482231;2.6775060210132704
Ubisense;1381921253796;1.9925720706555783;2.8939597363451806
Ubisense;1381925145000;2.987178596016703;0.9866605513848358
Ubisense;1381925146000;2.9781540803113105;0.9722669709822586
Ubisense;1381925147000;2.954275132449711;0.9606641387167241
Ubisense;1381925148000;2.9677899645482158;0.9806641387167241
Ubisense;1381925149000;2.9667045323779373;0.9835344432285712
Ubisense;1381926645000;1.3182411341123945;1.180748560178303
Ubisense;1381926645563;1.6406882534217802;1.3983672523549782
Ubisense;1381926646156;1.9508652088555616;1.645986352246432
Ubisense;1381926646406;2.321601444542503;1.8156812908866027
Ubisense;1381926647186;2.6600518568595373;1.9536058717112799
