Bed;1381788600000;N1
Bed;1381788900000;N2
Bed;1381789500000;N3
Bed;1381792800000;REM
Bed;1381794600000;N2
Bed;1381795800000;N3
Bed;1381796700000;N4
Bed;1381798500000;N1
Bed;1381799100000;REM
Bed;1381801200000;N2
Bed;1381801800000;N4
Bed;1381804800000;N2
Bed;1381805400000;N1
Bed;1381808700000;N2
Bed;1381811400000;WACH
Ubisense;1381918804839;4.4368811507182135;5.272339985581061
Ubisense;1381918805323;4.773739764020754;5.239999999999999
Ubisense;1381918805838;4.928668882553669;4.89856712834022
Ubisense;1381918806509;4.9414061572088235;4.574758397649537
Ubisense;1381918806869;4.910338915960322;4.255472264158287
Ubisense;1381918807009;4.835604234106851;3.913843233215453
Ubisense;1381918807150;4.81856283736819;3.567443509319404
Ubisense;1381918807680;4.726681994545765;3.2265716296624025
Ubisense;1381918808274;4.45822686635735;2.890440374355741
Ubisense;1381918808586;3.775478167043585;2.4625456052153747
Ubisense;1381918808757;3.4706753955822807;2.2681691666006163
Ubisense;1381918809039;3.11;2.0520857445027776
Ubisense;1381918810646;2.8104706610866717;1.9075640098555988
Ubisense;1381918811115;2.4885531462000343;1.7877399348125735
Ubisense;1381918811708;2.1514567157574658;1.6593735366623559
Ubisense;1381918812645;1.8458540887031682;1.4406377953637848
Ubisense;1381918845000;4.005348763689359;2.9914142583600687
Ubisense;1381918846000;2.8018572777934074;3.7077476945277628
Ubisense;1381918846665;1.9888759932604716;4.180000000000001
Ubisense;1381918905000;2.0083092967645193;4.196741813108693
Ubisense;1381918905714;3.017801882920004;4.1954399726372404
Ubisense;1381919145000;2.9999284831608954;4.184528441701415
Ubisense;1381919146000;1.6039726372638223;4.22
Ubisense;1381919146428;0.9970677442551051;4.2132689748306795
Ubisense;1381919295000;1.02;4.194704993631218
Ubisense;1381919295000;1.999187888159123;4.198428341518319
Ubisense;1381919295714;1.9994134957211978;4.194777357159891
Ubisense;1381919296000;3.20032405473212;3.4821054472666484
Ubisense;1381919296665;3.986678522517025;3.003296972815434
Ubisense;1381920345000;3.9874451984485013;2.9922235688066436
Ubisense;1381920346000;2.8850742219090475;2.1556898663375073
Ubisense;1381920346785;2.008451050541915;1.4877651924228001
Ubisense;1381921245000;2.004698020331024;2.893985377829848
Ubisense;1381921246000;1.093357242894623;2.5641314344202075
Ubisense;1381921247000;0.6129393803960981;1.6944893305031286
Ubisense;1381921248000;0.812855607216093;0.7323796404174034
Ubisense;1381921249000;1.608364293098589;0.14853571060818582
Ubisense;1381921251000;3.25;0.9400000000000001
Ubisense;1381921253000;2.7427246906915177;2.683718610975841
Ubisense;1381921253796;1.9972460420196347;2.914341940395637
Ubisense;1381925145000;3.017288554033818;1.0017483527849222
Ubisense;1381925146000;3.031385468089172;1.008608858151554
Ubisense;1381925147000;3.056699170282709;1.0400928710087103
Ubisense;1381925149000;3.076088918211017;1.048086161761918
Ubisense;1381926645563;1.6517432412178512;1.3848650930752104
Ubisense;1381926646156;1.9709695758767463;1.643671815771925
Ubisense;1381926646406;2.314542297320053;1.78
Ubisense;1381926647186;2.6428026806739005;1.9648526092431584
Ubisense;1381926647375;2.979369957789348;2.134135967930774
Ubisense;1381926647780;3.2824792040496393;2.3231572026870233
Ubisense;1381926648560;3.601732726282149;2.5149729547196076
Ubisense;1381926648811;3.92;2.800414922206743
Ubisense;1381926649575;4.263755547290863;3.0620227894631435
Ubisense;1381926649841;4.570784364740803;3.3889531178895003
Ubisense;1381926650107;4.736165489378519;3.731490970375969
Ubisense;1381926652181;4.912019240975303;4.079999999999999
Ubisense;1381926652448;4.9417273875235095;4.374311242700528
Ubisense;1381926653290;4.908828302699319;4.6944146664933735
Ubisense;1381926653759;4.816998603990587;5.042220694782176
Ubisense;1381926654211;4.529999999999999;5.289873061221283
Ubisense;1381926654430;4.192063218042043;5.416060177544856
Ubisense;1381926654790;3.8507984312281;5.486840254386797
Ubisense;1381926654961;3.5347481736147617;5.531336324565073
Ubisense;1381926655148;3.2124577115668855;5.62552669237326
Ubisense;1381926655679;2.541654240092588;5.810721664018863
Ubisense;1381926656273;2.2261802332596132;5.810121407247586
Ubisense;1381926657115;1.8910145147672435;5.760000000000001
Ubisense;1381926657350;1.5876904690694318;5.816025461242309
Storage;1381926675000;KITCHEN_SHELF;OPENED
Ubisense;1381926680000;0.9834783405041195;5.49866559689589
Ubisense;1381926680714;1.0009841240727448;6.48
Ubisense;1381926693000;1.0060710825069368;6.506706493277335
Ubisense;1381926693714;1.0053690984701409;5.482661884212354
Ubisense;1381926695000;0.9949527744061785;5.481348520143484
Storage;1381926695000;KITCHEN_SHELF;OBJECT_PUT
Ubisense;1381926696000;1.001548681776229;6.903354357288392
Ubisense;1381926696428;0.994447550179448;7.4915698748898745
Water;1381926700000;KITCHEN_SINK_COLD;ON
Water;1381926708000;KITCHEN_SINK_COLD;OFF
Ubisense;1381926708000;1.0130850429951812;7.503874612804877
Ubisense;1381926708714;1.0154364253275368;6.502691805151557
Ubisense;1381926715000;1.0023587934048805;6.489795325386162
Storage;1381926718000;KITCHEN_SHELF;OBJECT_TAKEN
Storage;1381926720000;KITCHEN_SHELF;CLOSED
Ubisense;1381926721000;0.9889485968019531;5.493937697465091
Ubisense;1381926721714;1.007102558725066;6.492383609796141
Power;1381926735000;KAFFEMASCHINE;ON
Power;1381926765000;KAFFEMASCHINE;OFF
Alarm;1381926765000;Kaffemaschiene;fertig
Ubisense;1381926775000;1.5200533745196207;5.712089533691278
Ubisense;1381926775453;2.1625565768356054;5.553180935512925
Ubisense;1381926775625;2.482635374854964;5.506669597423786
Ubisense;1381926776233;2.8191942246018344;5.492629235954454
Ubisense;1381926776546;3.1308867424463522;5.431833275537243
Ubisense;1381926778637;3.458346064937623;5.306705245726256
Ubisense;1381926779355;3.774764612398343;5.255488578632151
Ubisense;1381926779839;4.458050079644061;5.262295997002582
Ubisense;1381926780323;4.777552800211636;5.209242710000764
Ubisense;1381926780838;4.9530700566561245;4.892121201443255
Ubisense;1381926781509;4.934122647062586;4.5787704747735285
Ubisense;1381926781869;4.904187788135989;4.23851373803366
Ubisense;1381926782009;4.830219634916165;3.887509848335057
Ubisense;1381926782150;4.815925811199062;3.5718483707955473
Ubisense;1381926782680;4.739999999999999;3.224821931339862
Ubisense;1381926783274;4.440655685566036;2.9049760494026438
Ubisense;1381926783430;4.135294761582998;2.690707642991841
Ubisense;1381926783586;3.772999917425931;2.4558019117650196
Ubisense;1381926783757;3.4764439922233223;2.254752029545075
Ubisense;1381926784039;3.1190085233260465;2.0429531559124046
Ubisense;1381926785646;2.8034936642125885;1.901356372277443
Ubisense;1381926786115;2.5100000000000002;1.794645639440497
Ubisense;1381926786708;2.147801900101132;1.640492551799814
Ubisense;1381926787645;1.8436784829588881;1.4444899606772859
Alarm;1381927785000;Telefon;Kontakt1
Ubisense;1381932960000;1.610259967468568;6.198195611122187
Ubisense;1381932960204;1.5184192831699077;6.508034918495444
Ubisense;1381932960344;1.651950897024146;6.809725008620998
Ubisense;1381932961046;1.725507663719903;7.119445838576235
Ubisense;1381932961890;1.7795543365389808;7.426053955930446
Ubisense;1381932962186;1.8253465116358991;7.75710108907358
Ubisense;1381932962468;1.9877831339027807;8.412254624409645
Ubisense;1381932962593;2.12932008338151;8.746287137197966
Ubisense;1381932963108;2.1992084470259234;9.05515173892155
Ubisense;1381932963420;2.3158445457878947;9.383308958699619
Ubisense;1381932963779;2.3941426770868053;9.708248808877178
Ubisense;1381932964700;2.6517782869667976;10.379999999999999
Ubisense;1381932965028;2.9230195089498427;11.008520089012443
Ubisense;1381932965153;2.948369344358783;11.322716255398728
Ubisense;1381932965325;2.9300327374263957;11.63818390088735
Ubisense;1381932965543;2.9242618381226357;11.95947895057383
Ubisense;1381932965606;3.0582551000374076;12.289169597261365
Ubisense;1381932965886;3.199966096030405;12.65542450973872
Ubisense;1381932966184;3.3415288476958294;12.982667836345597
Ubisense;1381932966714;3.25;13.309446833389076
Ubisense;1381932967011;3.1718255091053438;13.615376821348049
Ubisense;1381932967854;3.17;14.25080204147508
Ubisense;1381933245000;1.9984583800765567;1.4989977248277728
Ubisense;1381933246000;3.1220317537768687;2.3474813356701634
Ubisense;1381933246785;3.987727193247258;2.98
Couch;1381933380700;c20
Ubisense;1381933800000;3.5069364541822323;13.217455680760253
Ubisense;1381933801000;3.2818425245392557;11.810307517305523
Ubisense;1381933802000;3.0852985491636398;10.42853273068618
Ubisense;1381933803000;2.880473964132578;9.061388155507668
Ubisense;1381933804000;2.6698901012125433;7.653515466814635
Ubisense;1381933804838;2.5105046748188404;6.495920864817915
Ubisense;1381933831000;3.3513163800820407;6.6217890113216455
Ubisense;1381933831171;3.496238053066591;6.812101834407466
Storage;1381933835000;KITCHEN_FRIDGE;OPENED
Storage;1381933840000;KITCHEN_FRIDGE;OBJECT_TAKEN
Ubisense;1381933845000;3.5052440207112143;6.817492582529214
Storage;1381933845000;KITCHEN_FRIDGE;CLOSED
Ubisense;1381933846000;2.8625847082470885;8.050433537825965
Ubisense;1381933846118;2.809507255306459;8.210607002831031
Power;1381933860000;HERD;ON
Ubisense;1381934130000;2.8034281298729877;8.184252016476577
Ubisense;1381934131000;2.1926119193543876;6.943199926699427
Ubisense;1381934132000;1.5843979836311046;5.667472583880815
Ubisense;1381934132140;1.5110990564066213;5.494529840888712
Storage;1381934150000;KITCHEN_SHELF;OBJECT_TAKEN
Storage;1381934155000;KITCHEN_SHELF;OBJECT_TAKEN
Storage;1381934165000;KITCHEN_SHELF;CLOSED
Ubisense;1381934165000;1.5050636079437696;5.507006265306303
Ubisense;1381934166000;2.09;6.758706634320958
Power;1381934190000;HERD;OFF
Ubisense;1381934195000;1.5304932361552908;5.732279845107486
Ubisense;1381934195000;2.788088220933944;8.204267062706705
Ubisense;1381934195282;1.8486500112544846;5.668131111464143
Ubisense;1381934195453;2.1527660297480407;5.59
Ubisense;1381934195625;2.496883940412605;5.507622711056624
Ubisense;1381934196000;2.1645625012147702;6.947223563517757
Ubisense;1381934196233;2.8027765320373375;5.489931354401468
Ubisense;1381934196546;3.138253854259636;5.449999999999999
Ubisense;1381934197000;1.5124796980237132;5.723767841673766
Ubisense;1381934197012;1.4902062179377764;5.706780523985138
Ubisense;1381934198637;3.4722981030513203;5.333579584995988
Ubisense;1381934199355;3.77181485762952;5.273816462104488
Ubisense;1381934199605;4.086899726040664;5.300615976966809
Ubisense;1381934199839;4.4480923069830265;5.25483306195995
Ubisense;1381934200323;4.77183102686347;5.22607541797379
Ubisense;1381934200838;4.934641252225663;4.909999999999999
Ubisense;1381934201509;4.930525044566808;4.569843117861178
Ubisense;1381934202009;4.83999379028828;3.901380397238208
Ubisense;1381934202150;4.805975611790321;3.5675710003937318
Ubisense;1381934202680;4.7031555756461305;3.230060173826681
Ubisense;1381934203274;4.439916383138441;2.912865703021824
Ubisense;1381934203430;4.132714990245353;2.6984156318785217
Ubisense;1381934203586;3.7695714534292435;2.473144818308257
Ubisense;1381934205646;2.8217040332174257;1.905632047562936
Ubisense;1381934206115;2.508193679133988;1.807901986171692
Ubisense;1381934206708;2.1586551511940812;1.6528809392373185
Ubisense;1381934207645;1.836901604995259;1.4510443435656395
Ubisense;1381934730563;1.6358134102820667;1.3786819311260654
Ubisense;1381934731156;1.9762244143318946;1.6199999999999999
Ubisense;1381934731406;2.3258032174371657;1.7975866057997194
Ubisense;1381934732186;2.6655652725473873;1.9566559046571268
Ubisense;1381934732375;2.95;2.111183780067744
Ubisense;1381934732780;3.27;2.3228559152735495
Ubisense;1381934733560;3.636864476597555;2.5147710279129587
Ubisense;1381934733811;3.9320390047897438;2.7942614762258766
Ubisense;1381934734575;4.263912932621644;3.05536506014713
Ubisense;1381934734841;4.5687185302564846;3.3846196251575127
Ubisense;1381934737181;4.904933801070203;4.063818735515911
Ubisense;1381934737448;4.968245826962826;4.360622287948112
Ubisense;1381934738290;4.9056036598078805;4.697582402432415
Ubisense;1381934738759;4.8262229312689655;5.038595051931523
Ubisense;1381934739211;4.517080550549593;5.3087661840216125
Ubisense;1381934739430;4.172251145918214;5.400330303034923
Ubisense;1381934739790;3.855858139133382;5.5094951588816965
Ubisense;1381934739961;3.5282787946818734;5.524713834282873
Ubisense;1381934740148;3.212779920689627;5.616312405278479
Ubisense;1381934740336;2.8640680434387455;5.747054933913547
Ubisense;1381934740679;2.5304370456261887;5.799968093045617
Ubisense;1381934741273;2.239194914067024;5.81578275680279
Ubisense;1381934742115;1.9048850225172418;5.781199728997416
Ubisense;1381934742350;1.5632111740682755;5.8191160163601365
Ubisense;1381934760000;1.6130405690379457;6.199670475497644
Ubisense;1381934760204;1.536478221371169;6.49999373192811
Ubisense;1381934760344;1.6384692341602018;6.8124051164426636
Ubisense;1381934761046;1.7212629942446003;7.100934917822403
Ubisense;1381934762186;1.8174152347159929;7.75314417796699
Ubisense;1381934762359;1.9234995277839526;8.103913134098761
Ubisense;1381934762468;1.9960862322679809;8.406984151077157
Ubisense;1381934762593;2.106186869906925;8.747227952276335
Ubisense;1381934763108;2.1938785491392636;9.044948454502265
Ubisense;1381934763779;2.3716534020335214;9.726978305666933
Ubisense;1381934764123;2.523718421198623;10.020652455239157
Ubisense;1381934764700;2.6536947207924153;10.373037039285414
Ubisense;1381934764935;2.9151427551517495;10.682397526814228
Ubisense;1381934765028;2.9198183462260867;11.02530661822052
Ubisense;1381934765153;2.924221191430648;11.329572295862297
Ubisense;1381934765325;2.926721959884869;11.65062583410274
Ubisense;1381934765543;2.9457282876818733;11.977356811434586
Ubisense;1381934765606;3.0760381811275495;12.287180141566994
Ubisense;1381934765886;3.216544991886531;12.670962830602713
Ubisense;1381934766184;3.36;12.978156902636776
Ubisense;1381934766714;3.2215755798368915;13.308370869370703
Ubisense;1381934767011;3.1804262365719413;13.615667542732359
Ubisense;1381934767214;3.1640991480749587;13.936828551733473
Ubisense;1381934767854;3.146452028917054;14.253526487715268
Ubisense;1381934790000;3.98;11.986910800952483
Ubisense;1381934791000;3.9929048297037184;13.38902721721127
Ubisense;1381934792000;3.9997241192792248;14.804248870399073
Ubisense;1381934792142;3.9825174038240783;15.00202170582469
Couch;1381934800000;c42
Couch;1381934803000;c11
Couch;1381934803500;c40
Power;1381934810000;TELEVISION;ON
Power;1381934910000;TELEVISION;OFF
Ubisense;1381942200000;3.000683163408001;14.863960215137228
Ubisense;1381942201148;3.114015552900593;14.570945643401476
Ubisense;1381942201531;3.211518080442354;14.244553791593912
Ubisense;1381942202141;3.403351179924405;13.94709124531567
Ubisense;1381942202742;3.483660062712137;13.639589985667058
Ubisense;1381942203522;3.5066347759717384;13.32483183753549
Ubisense;1381942204238;3.6760256721002342;12.695183197533053
Ubisense;1381942204671;3.7735364838367182;12.378707823854057
Ubisense;1381942205328;3.886230194459808;12.059054551094512
Ubisense;1381942205861;3.9633682784896505;11.466566194114499
Ubisense;1381942206228;4.045322315748857;11.156590887968548
Ubisense;1381942206572;4.1645595130673945;10.86
Ubisense;1381942206904;4.272929870207238;10.539909659252007
Ubisense;1381942207315;4.448266711318001;10.231584092194712
Ubisense;1381942207540;4.593297169469717;9.934851267696873
Ubisense;1381942207735;4.68;9.619475277337118
Ubisense;1381942208020;4.783413943015935;9.31606797519482
Ubisense;1381942208783;4.879194511376375;8.992633315707804
Ubisense;1381942209244;4.97874870259082;8.701840159454303
Ubisense;1381942209459;5.020943304956189;8.367719408095532
Ubisense;1381942209812;5.088716592406878;8.064202535536959
Ubisense;1381942209984;5.1303888543789995;7.742256328496039
Ubisense;1381942210170;5.196260937060456;7.424941333752231
Ubisense;1381942210385;5.259623797112865;7.093438691819925
Ubisense;1381942211134;5.339996058891285;6.777372911657603
Ubisense;1381942211319;5.355803756953767;6.4639648578713595
Ubisense;1381942211495;5.366960524153293;6.126364261205934
Ubisense;1381942211677;5.340842844238021;5.818546177021495
Ubisense;1381942211972;5.348663894415003;5.481483873160883
Ubisense;1381942212542;5.359492349343759;5.1779365664302945
Ubisense;1381942212965;5.334203486319588;4.88
Ubisense;1381942213386;5.224032783128812;4.504996665480122
Ubisense;1381942213508;5.0931850760380275;4.2087818312896665
Ubisense;1381942213696;4.9874374297905835;3.8997095781558038
Ubisense;1381942213909;4.9138532278210825;3.590080515071215
Ubisense;1381942214579;4.756663097162649;3.300108716676863
Ubisense;1381942215077;4.489143351218159;2.973781681481143
Ubisense;1381942215313;4.178477622267155;2.672709990708138
Ubisense;1381942215547;3.8974507374224663;2.364658210281677
Ubisense;1381942215794;3.643253703237195;2.045389061320492
Ubisense;1381942216057;3.4313780030995815;1.7608524119201667
Ubisense;1381942216202;3.31;1.442625932800298
Ubisense;1381942246000;2.8053184457241014;3.715052268813912
Ubisense;1381942305000;2.01884724432423;4.2042124442788396
Ubisense;1381942305714;2.9872209955094977;4.214950644741073
Ubisense;1381942545000;2.9894973001025855;4.188511230619572
Ubisense;1381942546000;1.5965324600634185;4.183371125316554
Ubisense;1381942546428;1.0011615017008084;4.200443547278364
Ubisense;1381942695000;0.9819295752645503;4.1935442599045025
Ubisense;1381942695000;1.9964855667137802;4.183554425468078
Ubisense;1381942695714;2.005230471209775;4.196635534208137
Ubisense;1381942696000;3.2143457500111143;3.487689421431743
Ubisense;1381942696665;3.9937934185599784;2.999361262724962
Ubisense;1381943400000;3.276286801260083;1.0626169104691372
Ubisense;1381943400645;3.391188123602888;1.3627781559431509
Ubisense;1381943401309;3.507240116815313;1.672610878326621
Ubisense;1381943401987;3.73069010448499;1.9660491479410784
Ubisense;1381943402717;4.075604921468036;2.2277389664126286
Ubisense;1381943403343;4.321785415761025;2.5331754403674815
Ubisense;1381943403896;4.642323717512298;2.7784227597378517
Ubisense;1381943404080;4.782321485997729;3.081092263865175
Ubisense;1381943404253;4.896520826535511;3.408203088036673
Ubisense;1381943404848;5.028653009996684;3.7054313131345067
Ubisense;1381943405080;5.125042996971412;4.016185561520775
Ubisense;1381943405281;5.25;4.350663034917708
Ubisense;1381943405725;5.403247970314727;4.66380197890118
Ubisense;1381943406195;5.464948273487235;4.957761711427228
Ubisense;1381943406560;5.443391797082751;5.256757594928461
Ubisense;1381943407194;5.43;5.917465387476218
Ubisense;1381943407373;5.388757717417498;6.2640860092035
Ubisense;1381943407670;5.352318394406711;6.568366522888948
Ubisense;1381943408388;5.326831929936751;6.869555729846739
Ubisense;1381943408841;5.289999999999999;7.192819551450757
Ubisense;1381943409044;5.217337417792004;7.542382914049936
Ubisense;1381943409379;5.163009492262203;7.850436542820203
Ubisense;1381943409499;5.069064998621092;8.182197023769252
Ubisense;1381943409610;4.995974760937721;8.504744101212754
Ubisense;1381943409800;4.901550386429106;8.805789702674337
Ubisense;1381943410190;4.8293268844958135;9.107367626899036
Ubisense;1381943410570;4.750301971076488;9.406080589038806
Ubisense;1381943410781;4.60529228420383;9.726698997787633
Ubisense;1381943411299;4.4916042214724685;10.048038179594503
Ubisense;1381943411502;4.40058503217299;10.364930041355949
Ubisense;1381943411907;4.330494038328579;10.671152142416764
Ubisense;1381943412174;4.227944988426231;11.0
Ubisense;1381943412392;4.156590089477286;11.285447334546772
Ubisense;1381943412595;4.063989355253518;11.597716578023002
Ubisense;1381943412798;3.993316777240481;11.911249809205904
Ubisense;1381943413110;3.86;12.198489294749661
Ubisense;1381943415319;3.805365126036982;12.518959784486198
Ubisense;1381943415950;3.706446294688875;12.821757541707214
Ubisense;1381943416394;3.5342800646852295;13.142166516937657
Ubisense;1381943417035;3.438675035308823;13.439848831772713
Ubisense;1381943417596;3.278923161610719;13.73
Ubisense;1381943417894;3.336168106466731;14.07295431553931
Ubisense;1381943418018;3.27;14.379920958583169
Ubisense;1381943445000;3.9934108701609037;12.005627995829796
Ubisense;1381943446000;3.9991966968748467;13.399217790372948
Ubisense;1381943447000;3.9931054934494323;14.809166323972889
Ubisense;1381943447142;4.007861867434879;15.005146757802047
Couch;1381943455000;c42
Couch;1381943457000;c41
Couch;1381943458000;c43
Couch;1381943458500;c40
Power;1381943465000;TELEVISION;ON
Power;1381943565000;TELEVISION;OFF
Ubisense;1381950310000;9.003327140312928;1.5048148827558547
Ubisense;1381950311000;9.005879021468614;2.891332078263317
Ubisense;1381950312000;8.994678148274929;4.30396826352135
Ubisense;1381950312500;8.999762032529633;5.000427112526395
Ubisense;1381950600000;3.1065552372361753;14.432253757592216
Ubisense;1381950600277;3.240015186042506;14.127867693609105
Ubisense;1381950600406;3.384260328780981;13.840477235246185
Ubisense;1381950600628;3.54;13.511765644569172
Ubisense;1381950601467;3.697354216777381;12.884502437193277
Ubisense;1381950601691;3.8452726310707948;12.596783046266063
Ubisense;1381950601900;3.9710719028011288;12.27
Ubisense;1381950602114;4.121245737537143;11.98370269419
Ubisense;1381950602615;4.231388895971701;11.656218712094478
Ubisense;1381950602842;4.3289084329718035;11.357699260653291
Ubisense;1381950603063;4.466619545835487;11.058661889248455
Ubisense;1381950603542;4.571244801711659;10.741718750891032
Ubisense;1381950603755;4.663063120038553;10.43889834767622
Ubisense;1381950604212;4.6991320430251475;10.120000000000001
Ubisense;1381950604425;4.738792363445057;9.838864167317695
Ubisense;1381950604622;4.788970906558699;9.516598003790449
Ubisense;1381950604805;4.888528864467771;9.201756388267222
Ubisense;1381950605115;4.927157000060383;8.905036536008271
Ubisense;1381950605273;5.0033532604076;8.58
Ubisense;1381950605397;5.0938207779214935;8.283053670376749
Ubisense;1381950605678;5.236306751283985;7.974952506159937
Ubisense;1381950606534;5.389521631576653;7.6823534209546125
Ubisense;1381950607864;6.329999999999999;7.169165779155266
Ubisense;1381950608019;6.632984979134449;7.105050277988439
Ubisense;1381950609154;6.942110342441704;7.0570814892190565
Ubisense;1381950609655;7.269294752439229;7.058719948775256
Ubisense;1381950610912;7.864599454864695;7.109252128405017
Ubisense;1381950611825;8.521194530097311;7.156620042969706
Ubisense;1381950612072;9.142393970576677;7.33176740612051
Ubisense;1381950612325;9.454721128466321;7.445307421257429
Ubisense;1381950612863;9.744201230020462;7.520322563016055
Ubisense;1381950613341;10.07137898932742;7.632950436338874
Ubisense;1381950613971;10.359630062671803;7.822991834983549
Ubisense;1381950630000;11.008199046126833;7.801488510950849
Ubisense;1381950630500;11.015018497873287;8.49503661255667
Ubisense;1381950690000;11.003283817971754;8.517417942401217
Water;1381950690000;BATH_TOILET_COLD;ON
Ubisense;1381950690928;9.705378232742829;8.4865260292793
Water;1381950705000;BATH_SINK_COLD;ON
Water;1381950720000;BATH_SINK_COLD;OFF
Water;1381950750000;BATH_TOILET_COLD;OFF
Bed;1381953600000;WACH
Bed;1381955100000;N2
Bed;1381955400000;N3
Bed;1381958400000;N3
Bed;1381959600000;REM
Bed;1381960800000;REM
Bed;1381961400000;N1
Bed;1381961700000;N2
Bed;1381962300000;N3
Bed;1381962600000;N4
Bed;1381965600000;REM
Bed;1381967400000;N2
Bed;1381968600000;N4
Bed;1381969500000;WACH
Bed;1381971300000;N1
Bed;1381971900000;REM
Bed;1381974000000;N2
Bed;1381975800000;N3
Bed;1381977600000;N2
Bed;1381978200000;N1
Bed;1381981500000;N2
Bed;1381984200000;N1
Alarm;1381986000000;alarm;wecker
Bed;1381986000000;WACH
Ubisense;1381986300000;9.781032320723934;5.413972127235618
Ubisense;1381986300989;9.471963534995925;5.485293660179759
Ubisense;1381986302371;9.227937683741011;5.837078982311767
Ubisense;1381986303770;8.961181186126309;5.9155070195026065
Ubisense;1381986306613;8.705419004609638;5.517205390440901
Ubisense;1381986308327;9.01;4.999106097301102
Ubisense;1381986309143;8.459544730524357;4.59380784378114
Ubisense;1381986309946;8.471302867849069;4.61196610223111
Ubisense;1381986311434;8.74526249067508;3.7441618021123984
Ubisense;1381986312023;8.475175693973787;3.7743924143177017
Ubisense;1381986313319;8.676800610352911;2.97156157184848
Ubisense;1381986314429;8.610530121015668;2.6263229849130556
Ubisense;1381986315037;8.85191501502557;2.2223592081979766
Ubisense;1381986315587;9.268566973584143;2.4701086532083494
Ubisense;1381986316098;9.602588643372924;2.4185181003749014
Ubisense;1381986316301;9.934227624012268;2.1880857267507405
Ubisense;1381986316513;10.257420204051583;2.4787939789074884
Ubisense;1381986317248;10.71705908153208;2.7137056211338
Ubisense;1381986317719;10.799999999999999;2.7192398642486064
Ubisense;1381986318292;11.198039114347905;2.6774510383978956
Ubisense;1381986323170;11.440223222379583;2.6612618597038993
Ubisense;1381986323711;11.082783802638652;2.762711614483657
Ubisense;1381986324239;10.877901321594695;2.5936170875124542
Ubisense;1381986324342;10.623940647370759;2.7841240604139186
Ubisense;1381986324532;10.256015385100135;2.489630434951016
Ubisense;1381986324872;9.955559203232138;2.4725892558701226
Ubisense;1381986325332;9.422352920684828;2.755669292789048
Ubisense;1381986325453;9.316371434837933;2.613303639142621
Ubisense;1381986325856;8.471226218949848;2.73
Ubisense;1381986326446;8.555293873257126;2.8432631658364858
Ubisense;1381986327319;8.061102192098122;2.8066722755573124
Ubisense;1381986330000;10.999175267383396;7.812377102719024
Ubisense;1381986330500;10.986516373462562;8.508175545487363
Water;1381986390000;BATH_TOILET_COLD;ON
Ubisense;1381986390000;10.998222728664707;8.48548039484634
Ubisense;1381986390928;9.719108225043083;8.514900673735248
Water;1381986405000;BATH_SINK_COLD;ON
Ubisense;1381986435000;9.004334836305674;8.0102167128227
Ubisense;1381986435798;8.003993696349923;8.48985596675425
Water;1381986445000;BATH_SHOWER_HOT;ON
Water;1381986450000;BATH_TOILET_COLD;OFF
Water;1381986495000;BATH_SHOWER_HOT;OFF
Water;1381986540000;BATH_SHOWER_HOT;ON
Water;1381986615000;BATH_SHOWER_HOT;OFF
Ubisense;1381986625000;8.002085921521408;8.500133375773368
Ubisense;1381986625798;9.007146562994539;7.986142713811504
Ubisense;1381986655000;9.004503359414874;7.990553436625491
Ubisense;1381986655614;9.680448936211237;8.499895919713197
Ubisense;1381986680000;9.776107237180021;7.971557327966503
Ubisense;1381986680352;9.064867840674868;7.553555982554304
Ubisense;1381986680573;8.741333291140386;7.39
Ubisense;1381986680964;8.44486879621075;7.228082940016424
Ubisense;1381986681956;8.143456000173693;7.168776898608655
Ubisense;1381986682455;7.843646579553628;7.080546143160107
Ubisense;1381986682982;7.528340345491981;7.092591735561613
Ubisense;1381986684297;7.204380545851787;7.092825142032683
Ubisense;1381986684492;6.969954003851001;6.764107411100597
Ubisense;1381986684674;6.93178772453678;6.466853806905634
Ubisense;1381986684826;6.904771902320045;6.162720362395412
Ubisense;1381986685242;6.908942630037548;5.548184297397066
Ubisense;1381986685366;6.930239582484686;5.2299999999999995
Ubisense;1381986685553;6.925398098777857;4.90522603893783
Ubisense;1381986685938;6.983655496345229;4.296153345974579
Ubisense;1381986686120;7.008618391553543;3.9523206519902905
Ubisense;1381986686417;7.034840897031274;3.6323661455537772
Ubisense;1381986686653;7.0655864398918125;3.3354272022544835
Ubisense;1381986686862;7.134583341122554;3.0271611755521652
Ubisense;1381986687307;7.218141885022569;2.728156240181439
Ubisense;1381986687919;7.410691344974085;2.4086274696468988
Ubisense;1381986688334;7.721255532509104;2.2233155216843383
Ubisense;1381986688960;8.042020588659273;1.9656193793036492
Ubisense;1381986720714;9.501425487638182;1.4816537125847369
Storage;1381986730000;SLEEPING_ROOM_WARDROBE;OPENED
Storage;1381986735000;SLEEPING_ROOM_WARDROBE;OBJECT_TAKEN
Ubisense;1381986745000;9.500599299196873;1.52
Ubisense;1381986746000;10.912074415810485;1.5083520809594484
Ubisense;1381986746071;11.000784921126712;1.5069712298642073
Ubisense;1381986850000;11.014915320879687;1.4901202546544061
Ubisense;1381986851000;9.604513760242726;1.52
Ubisense;1381986851071;9.490592137693872;1.4976474574985912
Storage;1381986860000;SLEEPING_ROOM_WARDROBE;CLOSED
Ubisense;1381986865000;9.49462638264749;1.508468036431885
Ubisense;1381986865714;9.496875366985146;2.515382595035887
