Bed;1381788000000;REM
Bed;1381788600000;N1
Bed;1381789500000;N3
Bed;1381789800000;N4
Bed;1381792800000;REM
Bed;1381795800000;N3
Bed;1381796700000;N4
Bed;1381799100000;REM
Bed;1381801200000;N2
Bed;1381801800000;N4
Bed;1381803000000;N3
Bed;1381804800000;N2
Bed;1381805400000;N1
Bed;1381813200000;WACH
Ubisense;1381902204000;1.5883324670681738;0.16247611831116346
Ubisense;1381902205000;2.558582874988848;0.2254693190227225
Ubisense;1381902206000;3.270411516600993;0.9223172867235814
Ubisense;1381902207000;3.3334887207729706;1.889827834869873
Ubisense;1381902208000;2.7575938995149927;2.664071810399422
Ubisense;1381902208796;1.9747626554365583;2.899863752316378
Ubisense;1381906100000;3.04;1.035942970638507
Ubisense;1381906101000;3.0558084591561383;1.0222308163608593
Ubisense;1381906102000;3.0253337937346254;0.9995957286807557
Ubisense;1381906104000;3.0288069109850633;1.0319534562354509
Ubisense;1381907600000;1.3546793569835214;1.1649961668915996
Ubisense;1381907601406;2.3371196518140773;1.8018954439721602
Ubisense;1381907602186;2.6330314911436776;1.9499254900917216
Ubisense;1381907602375;3.0100000000000002;2.101453726054708
Ubisense;1381907603560;3.6473182965445736;2.5023809354434317
Ubisense;1381907603811;3.9242449258159597;2.788253620078798
Ubisense;1381907604575;4.239575687421193;3.06364200441114
Ubisense;1381907604841;4.52;3.3938902250973078
Ubisense;1381907605107;4.738067774134242;3.7277830751135217
Ubisense;1381907607181;4.907368060390321;4.056394405731849
Ubisense;1381907608290;4.91203195416242;4.697575067268695
Ubisense;1381907608759;4.843105185130762;5.035800356963249
Ubisense;1381907609211;4.511567788882983;5.27336868846202
Ubisense;1381907609430;4.20158890938541;5.4107843110352185
Ubisense;1381907609790;3.8641376026180034;5.510453059745311
Ubisense;1381907609961;3.546843455134164;5.57845290574136
Ubisense;1381907610148;3.191927797374617;5.6178164993570645
Ubisense;1381907611273;2.2511831107002993;5.808316751723211
Ubisense;1381907612115;1.8799544262827288;5.794129641857493
Ubisense;1381907612350;1.5483749330289498;5.7958350180089315
Storage;1381907630000;KITCHEN_SHELF;OPENED
Ubisense;1381907635000;0.9948427636797932;5.479690420224042
Ubisense;1381907635714;1.0011064092712756;6.5214389851797945
Ubisense;1381907648000;0.9827008098033285;6.483070577286582
Ubisense;1381907648714;1.0246064699357031;5.525280197530605
Ubisense;1381907650000;1.04;5.511042786670622
Storage;1381907650000;KITCHEN_SHELF;OBJECT_PUT
Ubisense;1381907651000;1.0204035463316523;6.904204310508373
Ubisense;1381907651428;1.0389178876302028;7.493480642376438
Water;1381907655000;KITCHEN_SINK_COLD;ON
Water;1381907663000;KITCHEN_SINK_COLD;ON
Ubisense;1381907663000;1.0122938072225383;7.48358546068712
Ubisense;1381907663714;0.9932614118593001;6.519009849725503
Ubisense;1381907670714;1.015213434254885;5.4828980141132755
Storage;1381907673000;KITCHEN_SHELF;OBJECT_PUT
Storage;1381907675000;KITCHEN_SHELF;CLOSED
Ubisense;1381907676000;1.0080364334297767;5.507576014086717
Ubisense;1381907676714;1.0034629790855383;6.48611365617292
Power;1381907690000;KAFFEMASCHINE;ON
Power;1381907720000;KAFFEMASCHINE;ON
Alarm;1381907720000;Kaffemaschiene;fertig
Ubisense;1381907730000;1.5361215359581208;5.7393851002693275
Ubisense;1381907730282;1.8280777254135268;5.685678076413826
Ubisense;1381907730453;2.181575342486747;5.587307896175388
Ubisense;1381907730625;2.4972546948727197;5.493948459509702
Ubisense;1381907731546;3.1536044370247125;5.445887597615584
Ubisense;1381907733637;3.4621592470479685;5.318011010638286
Ubisense;1381907734839;4.462478886376667;5.2299999999999995
Ubisense;1381907735323;4.767231984089367;5.213288545927358
Ubisense;1381907735838;4.921680253902526;4.905624588456123
Ubisense;1381907736509;4.947278029767536;4.53
Ubisense;1381907736869;4.877910135102441;4.219670567825554
Ubisense;1381907737009;4.82615876486402;3.9046200777990214
Ubisense;1381907737150;4.808194293925387;3.576403963255616
Ubisense;1381907737680;4.6947723359184215;3.2282606179896125
Ubisense;1381907738274;4.457843671476979;2.9078352443902977
Ubisense;1381907738430;4.162807997819714;2.65
Ubisense;1381907738757;3.472242555816449;2.2686090163437465
Ubisense;1381907739039;3.1417372429226376;2.0312323140553574
Ubisense;1381907740646;2.809214613891465;1.9195589399853485
Ubisense;1381907741115;2.491199414309615;1.8151070061582482
Ubisense;1381907741708;2.122629938599302;1.6458182851558059
Ubisense;1381907742645;1.87209796602408;1.445249701856974
Alarm;1381908740000;Telefon;Kontakt1
Ubisense;1381914201000;3.1225558637825106;2.3477670605162055
Ubisense;1381917480563;1.6403290919592952;1.3847535246020646
Ubisense;1381917481406;2.336804999404843;1.8116449405805286
Ubisense;1381917482186;2.637697976665558;1.9741886039567855
Ubisense;1381917482375;2.946833140872655;2.1032491499352113
Ubisense;1381917482780;3.3122964245640203;2.300703478262465
Ubisense;1381917483811;3.98;2.774271149601003
Ubisense;1381917484575;4.268189151326959;3.085033103080784
Ubisense;1381917484841;4.584787766387967;3.397225933240675
Ubisense;1381917485107;4.761479103823104;3.7800000000000002
Ubisense;1381917487448;4.951424770221494;4.393453847183497
Ubisense;1381917488290;4.918885033287271;4.716092057970365
Ubisense;1381917488759;4.837548011103769;5.028568866681835
Ubisense;1381917489430;4.147733049082607;5.402944067327813
Ubisense;1381917489790;3.8774930862737165;5.475860403355533
Ubisense;1381917489961;3.58;5.517565873215317
Ubisense;1381917490148;3.1950649022844573;5.632086412859606
Ubisense;1381917490336;2.852352771044283;5.7599325633870295
Ubisense;1381917490679;2.525068034565017;5.8327967021392615
Ubisense;1381917491273;2.210113835319931;5.795484924063976
Ubisense;1381917492115;1.8955821237842099;5.779410067352135
Ubisense;1381917492350;1.5451090191455348;5.806371858488646
Ubisense;1381917600000;2.491392384620139;5.48862176696478
Ubisense;1381917601000;3.356246463685794;6.633573388044892
Ubisense;1381917601171;3.5028963261980786;6.786868464078365
Storage;1381917605000;KITCHEN_FRIDGE;OPENED
Ubisense;1381917615000;3.514635429040515;6.810335749303643
Storage;1381917615000;KITCHEN_FRIDGE;CLOSED
Ubisense;1381917616118;2.798850500087394;8.192801649441986
Power;1381917630000;HERD;ON
Ubisense;1381917900000;2.788751549261142;8.191105890293077
Ubisense;1381917901000;2.195826872079685;6.919001498762916
Ubisense;1381917902000;1.6153548078941238;5.7182949465574815
Ubisense;1381917902140;1.468845572551743;5.495484106653392
Storage;1381917920000;KITCHEN_SHELF;OPENED
Storage;1381917935000;KITCHEN_SHELF;OBJECT_TAKEN
Ubisense;1381917936000;2.1141669891134587;6.746953856429184
Ubisense;1381917937000;2.7062859819205762;8.054988220690554
Ubisense;1381917937140;2.785754751746303;8.167658013627669
Power;1381917960000;HERD;OFF
Ubisense;1381917965000;2.779286836033786;8.202982860089813
Ubisense;1381917965282;1.8640990003217328;5.64224337773949
Ubisense;1381917965453;2.162661871404686;5.598663268799795
Ubisense;1381917965625;2.46731009752678;5.5293202715016365
Ubisense;1381917966000;2.159099511458164;6.923415117457853
Ubisense;1381917966233;2.78809730248797;5.480095050397649
Ubisense;1381917966546;3.156546210957758;5.47
Ubisense;1381917967000;1.5272159804836174;5.728136670313123
Ubisense;1381917967012;1.5121426213146751;5.705417625332867
Ubisense;1381917968637;3.463308615904705;5.332279334283212
Ubisense;1381917969355;3.764713240784474;5.266508253473729
Ubisense;1381917969605;4.0991644778653695;5.325870101686826
Ubisense;1381917969839;4.41;5.300002690531267
Ubisense;1381917971509;4.98;4.557955419358178
Ubisense;1381917972009;4.823238257060572;3.911573412375338
Ubisense;1381917972150;4.84;3.5762975404600064
Ubisense;1381917972680;4.710908058589011;3.221521050128133
Ubisense;1381917973274;4.47082459967513;2.9370597340055853
Ubisense;1381917973430;4.108639285027729;2.6609596204787715
Ubisense;1381917973586;3.7821834584238028;2.463700248271384
Ubisense;1381917973757;3.5;2.2721210085214945
Ubisense;1381917975646;2.839771660018796;1.924042467665503
Ubisense;1381917976115;2.4565190168564457;1.8096052501836843
Ubisense;1381917977645;1.825565667239281;1.4316667736550712
Ubisense;1381918500000;1.343360769673126;1.1975066321545438
Ubisense;1381918500563;1.6229240850552549;1.404931632750837
Ubisense;1381918501156;1.967408944308073;1.6338895036960885
Ubisense;1381918501406;2.2909876650779557;1.7980977993051452
Ubisense;1381918502375;2.9452596989170874;2.1319230099368847
Ubisense;1381918502780;3.29368172472354;2.3026352984320697
Ubisense;1381918504575;4.239958335512047;3.0490262805747843
Ubisense;1381918504841;4.560424870368703;3.35
Ubisense;1381918507181;4.902187983501488;4.04677993097254
Ubisense;1381918508290;4.925424690594836;4.728490233152335
Ubisense;1381918508759;4.825610994693023;5.037956563888464
Ubisense;1381918509211;4.513047797631315;5.26
Ubisense;1381918509430;4.1761618868341825;5.420297970080164
Ubisense;1381918509961;3.5385644649863472;5.511037825024948
Ubisense;1381918510148;3.2290342788824433;5.648961664367384
Ubisense;1381918510336;2.8933121289454884;5.698453057964273
Ubisense;1381918510679;2.552672175968811;5.806130521379646
Ubisense;1381918512115;1.8776169713965936;5.818825344156953
Ubisense;1381918512350;1.564940130477063;5.798726943945567
Ubisense;1381918800000;1.5178839228066652;5.75031075564774
Ubisense;1381918800282;1.8413788652672216;5.634395671877709
Ubisense;1381918800453;2.1780126466006635;5.581245111465809
Ubisense;1381918800625;2.4722098157141508;5.488875763826913
Ubisense;1381918801233;2.8158983438186667;5.49428463315621
Ubisense;1381918801546;3.1163824751600657;5.437169687635991
Ubisense;1381918803637;3.4551156569759325;5.319889264833291
Ubisense;1381918804355;3.778479366989326;5.256074523221559
Ubisense;1381918805838;4.973482782397234;4.864252149576277
Ubisense;1381918806509;4.969672250550067;4.564477690134654
Ubisense;1381918806869;4.920050212204852;4.21
Ubisense;1381918807009;4.811296833701097;3.904726368809521
Ubisense;1381918807150;4.793526258569084;3.560073556116472
Ubisense;1381918807680;4.737708067687752;3.2540563179323727
Ubisense;1381918808430;4.130664360578109;2.702965347385023
Ubisense;1381918808757;3.481172596438173;2.2750845302570175
Ubisense;1381918809039;3.1059103323517236;2.0402791290868483
Ubisense;1381918810646;2.8392887500569146;1.95
Ubisense;1381918811115;2.4930415475874304;1.8137206268579644
Ubisense;1381918811708;2.1702365768848106;1.6344247866931942
Ubisense;1381918812645;1.8800000000000001;1.4392502820389295
Ubisense;1381918845000;4.00582458964189;2.96
Ubisense;1381918846665;1.971352332309534;4.204195498215007
Ubisense;1381918905714;3.0074016439869977;4.226646712683468
Ubisense;1381919145000;2.971413204209094;4.18241186733746
Ubisense;1381919146000;1.6106556818162416;4.190793693217013
Ubisense;1381919146428;0.9827479866314417;4.187966270053161
Ubisense;1381919295000;0.9924404645699132;4.186649232197071
Ubisense;1381919295000;2.0127273724098966;4.173952586246669
Ubisense;1381919295714;1.9698754147644664;4.185307554849633
Ubisense;1381919296000;3.213855925252783;3.46116708565103
Ubisense;1381919296665;4.006138137154197;3.0002874580589456
Ubisense;1381920345000;4.04;2.989098513093666
Ubisense;1381920346000;2.8591867888249283;2.1822463355595816
Ubisense;1381920346785;1.985681976250362;1.4918911682475993
Ubisense;1381921245000;1.9644581520341353;2.89027292707698
Ubisense;1381921247000;0.6022244695037046;1.6892672530450246
Ubisense;1381921248000;0.8352722459383002;0.7698183244197765
Ubisense;1381921249000;1.6252411292036526;0.15865888853224283
Ubisense;1381921250000;2.6184827526052055;0.23236879268828128
Ubisense;1381921251000;3.308312907511968;0.9348375983707332
Ubisense;1381921252000;3.336081533133614;1.8685146670218258
Ubisense;1381921253000;2.7424034015631364;2.68289547248661
Ubisense;1381921253796;1.9718597288470439;2.908421992992546
Ubisense;1381925145000;3.03115305193219;1.0016178023685824
Ubisense;1381925146000;3.0333860263601937;1.026820740664512
Ubisense;1381925147000;3.0760267445379657;0.9971171117706336
Ubisense;1381925148000;3.0645341507520216;0.9617054454342339
Ubisense;1381926645000;1.3677863524847664;1.2095340230166467
Ubisense;1381926645563;1.6603908992469678;1.4119472388802397
Ubisense;1381926646156;1.944559249634585;1.6562317923932874
Ubisense;1381926647780;3.290445507611414;2.320615337632149
Ubisense;1381926648560;3.601351889740158;2.500749834390926
Ubisense;1381926648811;3.952732985540418;2.8025722841904743
Ubisense;1381926649575;4.261847679367992;3.022902975886744
Ubisense;1381926649841;4.566189273450971;3.4041860320258657
Ubisense;1381926650107;4.771792985253327;3.743757736327782
Ubisense;1381926652448;4.96142317047434;4.357718511301996
Ubisense;1381926653759;4.834009132095979;5.025431463376969
Ubisense;1381926654211;4.522089776441468;5.304029515152269
Ubisense;1381926654790;3.8297451956871744;5.510877935120118
Ubisense;1381926654961;3.547334114537565;5.529566204364686
Ubisense;1381926655148;3.197456916246835;5.619650262081048
Ubisense;1381926655679;2.561550492922576;5.798985583116784
Ubisense;1381926657350;1.5885455359085687;5.799715321080253
Storage;1381926675000;KITCHEN_SHELF;OPENED
Storage;1381926678000;KITCHEN_SHELF;OBJECT_TAKEN
Ubisense;1381926680000;0.96;5.492457460519156
Ubisense;1381926680714;0.9618129462589534;6.497257852668836
Ubisense;1381926693000;1.0068462089184151;6.535323194222472
Ubisense;1381926693714;0.9814309237563794;5.49148735368055
Ubisense;1381926695000;0.9866146447188385;5.49393628495112
Ubisense;1381926696000;0.9959970787365422;6.864456615671036
Ubisense;1381926696428;0.9904974021487012;7.504416273530522
Water;1381926700000;KITCHEN_SINK_COLD;ON
Ubisense;1381926708000;1.0370904820646905;7.538463063976735
Water;1381926708000;KITCHEN_SINK_COLD;OFF
Ubisense;1381926708714;1.0165715558546373;6.4874677803711895
Ubisense;1381926715000;0.9885381559618046;6.4952008724508286
Ubisense;1381926715714;0.9838765348961654;5.46
Storage;1381926718000;KITCHEN_SHELF;OBJECT_TAKEN
Storage;1381926720000;KITCHEN_SHELF;CLOSED
Ubisense;1381926721000;0.96;5.486458353131482
Ubisense;1381926721714;0.9769563667988721;6.476271429564733
Power;1381926735000;KAFFEMASCHINE;ON
Power;1381926765000;KAFFEMASCHINE;ON
Alarm;1381926765000;Kaffemaschiene;fertig
Ubisense;1381926775000;1.5274117536662426;5.719952797428679
Ubisense;1381926775282;1.8460274259811376;5.6423960556548565
Ubisense;1381926775453;2.156327751751696;5.593901987939258
Ubisense;1381926775625;2.5300000000000002;5.525865604113069
Ubisense;1381926776233;2.825632720378925;5.474924323558311
Ubisense;1381926776546;3.151525239160148;5.424735749994702
Ubisense;1381926778637;3.456007775076414;5.304367012594919
Ubisense;1381926779605;4.102193657021991;5.278272804464015
Ubisense;1381926779839;4.426628322041333;5.258882777853733
Ubisense;1381926780323;4.7617371190181945;5.20702566817681
Ubisense;1381926780838;4.925958415504419;4.856859978185338
Ubisense;1381926781509;4.925186025252996;4.584590200617612
Ubisense;1381926781869;4.924436286723952;4.265576222078664
Ubisense;1381926782009;4.829741225912321;3.905820812077521
Ubisense;1381926782680;4.728622122782422;3.204869036930789
Ubisense;1381926783274;4.4739723522968;2.8935771147884064
Ubisense;1381926783430;4.101400297628727;2.7134143511090727
Ubisense;1381926783586;3.7848823561275418;2.470708483645327
Ubisense;1381926783757;3.437965358425517;2.2564456874638066
Ubisense;1381926784039;3.126108528002438;2.048272976366513
Ubisense;1381926785646;2.7957935472440765;1.9070318746933754
Ubisense;1381932960000;1.6243096795985594;6.19238030016812
Ubisense;1381932960204;1.5310476271887392;6.4953764321523515
Ubisense;1381932960344;1.6057988948300794;6.820693862487887
Ubisense;1381932961890;1.7790479408739732;7.43135604664085
Ubisense;1381932962186;1.8070906237722213;7.767821083345116
Ubisense;1381932962468;2.022523741735932;8.44359708539027
Ubisense;1381932962593;2.0973654981255745;8.78
Ubisense;1381932963108;2.201499712929232;9.010000000000002
Ubisense;1381932963420;2.3200411730249892;9.394331141385512
Ubisense;1381932963779;2.3564952644748036;9.730927198732713
Ubisense;1381932964123;2.5006273915258324;10.048497937760233
Ubisense;1381932964700;2.613328026985276;10.37232369562607
Ubisense;1381932964935;2.9254518024585243;10.709999999999999
Ubisense;1381932965153;2.9306886651496677;11.344196575601204
Ubisense;1381932965325;2.9335357476826216;11.652380327209642
Ubisense;1381932965606;3.094815808271991;12.281930526656549
Ubisense;1381932965886;3.25;12.67366762958489
Ubisense;1381932966184;3.3303041919399523;12.930000000000001
Ubisense;1381932966714;3.224551572716952;13.286392189281056
Ubisense;1381932967011;3.180994435024896;13.602887727678064
Ubisense;1381932967214;3.1630874072179287;13.938728628938112
Ubisense;1381932967854;3.147402285450886;14.240859669234926
Ubisense;1381933245000;2.002194819705372;1.5181457895299149
Ubisense;1381933246000;3.08;2.38
Ubisense;1381933246785;4.0308057744081065;2.971921619394762
Couch;1381933380700;c20
Ubisense;1381933801000;3.282773285690717;11.805241510588356
Ubisense;1381933802000;3.0686588047343557;10.423194447682043
Ubisense;1381933803000;2.8841627678519415;9.034779480738631
Ubisense;1381933804000;2.6809140580275;7.628490431296096
Ubisense;1381933804838;2.4674491401957503;6.53835492027277
Ubisense;1381933830000;2.517098788691658;5.515029688836748
Ubisense;1381933831171;3.538368614231077;6.829476165765098
Storage;1381933835000;KITCHEN_FRIDGE;OPENED
Storage;1381933840000;KITCHEN_FRIDGE;OBJECT_TAKEN
Ubisense;1381933845000;3.500373122241576;6.793368225455053
Storage;1381933845000;KITCHEN_FRIDGE;CLOSED
Ubisense;1381933846000;2.8901055999715455;8.053836722129066
Ubisense;1381933846118;2.7907706421178466;8.180006703327471
Power;1381933860000;HERD;OFF
Ubisense;1381934130000;2.7653438358714957;8.236291881203849
Ubisense;1381934131000;2.211953905515796;6.912870282542918
Ubisense;1381934132000;1.5748373721338091;5.661353761625686
Ubisense;1381934132140;1.4601085595999082;5.48812519637213
Storage;1381934155000;KITCHEN_SHELF;CLOSED
Storage;1381934165000;KITCHEN_SHELF;CLOSED
Ubisense;1381934165000;1.53204879563618;5.491838537422116
Ubisense;1381934166000;2.1032451680203867;6.744738351745081
Ubisense;1381934167000;2.6982165947472394;8.015974412374378
Ubisense;1381934167140;2.7999991706513407;8.17275881322609
Power;1381934190000;HERD;OFF
Ubisense;1381934195000;1.554582486328345;5.745780503610731
Ubisense;1381934195453;2.1714666096321964;5.54916053266402
Ubisense;1381934195625;2.4754680983167177;5.4895641844352525
Ubisense;1381934196000;2.175190563960816;6.945066937572234
Ubisense;1381934196546;3.1207764459027385;5.402865299718459
Ubisense;1381934197000;1.5362182668512463;5.734910285301259
Ubisense;1381934197012;1.4957032201841112;5.704432698341256
Ubisense;1381934198637;3.4784631255532323;5.323222951221814
Ubisense;1381934199355;3.7865205554534707;5.31
Ubisense;1381934199605;4.074363983591321;5.309904106072745
Ubisense;1381934199839;4.422936806999017;5.283462802142999
Ubisense;1381934200323;4.761404286760775;5.245076889044818
Ubisense;1381934200838;4.927428862645479;4.911131874788111
Ubisense;1381934201509;4.975535602517621;4.5669875005346565
Ubisense;1381934201869;4.886214066665382;4.263624116481147
Ubisense;1381934202009;4.853900656184049;3.9027164905156972
Ubisense;1381934202680;4.6815118852379785;3.2358680627238825
Ubisense;1381934203274;4.463899824179458;2.9188067540021527
Ubisense;1381934203430;4.128844947872985;2.683380230163777
Ubisense;1381934203757;3.449584775173746;2.2732162298456573
Ubisense;1381934204039;3.1062025745953243;2.0141289007895353
Ubisense;1381934205646;2.800352921605661;1.8867997524814037
Ubisense;1381934206115;2.4809335873452802;1.827058962187224
Ubisense;1381934206708;2.172734828107458;1.6328520103548592
Ubisense;1381934207645;1.8071842448035973;1.4314079778424158
Ubisense;1381934730000;1.3211822145605123;1.1867271011311344
Ubisense;1381934730563;1.6609581582236561;1.366426233251555
Ubisense;1381934731156;1.9786914370049595;1.6219984045560314
Ubisense;1381934731406;2.331431474214455;1.8200869145372742
Ubisense;1381934732375;2.9752329741738897;2.1018249405811185
Ubisense;1381934732780;3.33;2.312406322389713
Ubisense;1381934733560;3.618521683685059;2.5009879764176186
Ubisense;1381934733811;3.941924855076359;2.8130189381273007
Ubisense;1381934734575;4.278470025284111;3.0628680150211425
Ubisense;1381934737181;4.90713831048872;4.070554106611799
Ubisense;1381934737448;4.932125013064329;4.363533317228556
Ubisense;1381934738290;4.878486152863666;4.730894306491559
Ubisense;1381934738759;4.802510302608325;5.028455470438774
Ubisense;1381934739211;4.534588746818186;5.262974013175877
Ubisense;1381934739430;4.17684111410442;5.39658983970871
Ubisense;1381934739790;3.8940242068603177;5.4713658133675995
Ubisense;1381934739961;3.5569125034605396;5.528954527406501
Ubisense;1381934740679;2.531688876798676;5.795450961948895
Ubisense;1381934741273;2.2273728517116034;5.804884300500784
Ubisense;1381934742115;1.9287874647104064;5.766890028292967
Ubisense;1381934742350;1.574344420563909;5.821297781818167
Ubisense;1381934760000;1.631388336889483;6.180883034602732
Ubisense;1381934760204;1.542567152280271;6.5119043388840865
Ubisense;1381934760344;1.650516866630536;6.80993339501117
Ubisense;1381934761046;1.6971093963379307;7.1340812626755925
Ubisense;1381934761890;1.785205976089557;7.394465019055904
Ubisense;1381934762359;1.88;8.102343060934857
Ubisense;1381934762468;1.9994389240512034;8.402856992977068
Ubisense;1381934762593;2.102363247596658;8.734886715507837
Ubisense;1381934763420;2.315423410314805;9.427745739930534
Ubisense;1381934763779;2.3766686532637227;9.710077112924566
Ubisense;1381934764700;2.630555552589605;10.38578364573914
Ubisense;1381934765153;2.922077001116269;11.368955809880621
Ubisense;1381934765325;2.9234025783498256;11.617793403690285
Ubisense;1381934765543;2.9231861681372484;11.961381020263637
Ubisense;1381934765606;3.06540599271873;12.25
Ubisense;1381934765886;3.2104258600887725;12.694187650551601
Ubisense;1381934766184;3.3086282074124993;12.971020279899694
Ubisense;1381934766714;3.247434597173255;13.312590008060369
Ubisense;1381934767854;3.1342423656504335;14.271236542597421
Ubisense;1381934790000;3.9986391965222396;12.04
Ubisense;1381934791000;3.9842333078444643;13.37025094463977
Ubisense;1381934792000;4.011525575658028;14.828606727635036
Ubisense;1381934792142;3.987715590259742;14.972754866622246
Couch;1381934800000;c42
Couch;1381934802000;c41
Couch;1381934803000;c43
Couch;1381934803500;c40
Power;1381934810000;TELEVISION;ON
Power;1381934910000;TELEVISION;ON
Ubisense;1381942200000;3.0373011813883233;14.905237706392011
Ubisense;1381942201148;3.1108936047955598;14.590491693979686
Ubisense;1381942201531;3.230843060413605;14.29
Ubisense;1381942202141;3.4206639720302796;13.905274569509963
Ubisense;1381942202742;3.5006022236869114;13.62576712834057
Ubisense;1381942205328;3.9025475190388605;12.0718075098876
Ubisense;1381942205861;3.957042006100406;11.457844638903229
Ubisense;1381942206228;4.041599716612404;11.13989360683162
Ubisense;1381942206572;4.139371336999072;10.811103223387594
Ubisense;1381942206904;4.2568971701933105;10.532486198169039
Ubisense;1381942207315;4.441419809737337;10.240990580643059
Ubisense;1381942207540;4.577753193120632;9.905597655173311
Ubisense;1381942207735;4.671553953819865;9.607864753140856
Ubisense;1381942208020;4.783413781046602;9.300964953608393
Ubisense;1381942208783;4.90095063955028;8.975846312220595
Ubisense;1381942209244;4.9390967837021815;8.674843477377165
Ubisense;1381942209812;5.089019909021037;8.083913834710456
Ubisense;1381942209984;5.115773142917925;7.717025574259774
Ubisense;1381942210170;5.178593005518372;7.433088426340836
Ubisense;1381942211134;5.323310530728454;6.82786246463005
Ubisense;1381942211319;5.391744277372388;6.478890768593344
Ubisense;1381942211495;5.378753433850749;6.1456815886827885
Ubisense;1381942211677;5.32;5.7940882714542425
Ubisense;1381942211972;5.375733695398808;5.4589890958631
Ubisense;1381942212542;5.364861479563962;5.178969382532864
Ubisense;1381942212965;5.355552344312837;4.851723659733569
Ubisense;1381942213696;5.008788180320445;3.94
Ubisense;1381942213909;4.937773185215396;3.56
Ubisense;1381942215077;4.4782507122679;2.953605935593538
Ubisense;1381942215547;3.92709520465314;2.337843438596053
Ubisense;1381942216202;3.33;1.4507160445239735
Ubisense;1381942245000;3.9947216470959845;2.9869741301331163
Ubisense;1381942246000;2.801011002222869;3.7428783695627588
Ubisense;1381942246665;1.9692311428278697;4.177847378495362
Ubisense;1381942305714;3.006711922679389;4.189447399597776
Ubisense;1381942546000;1.56;4.225515356402477
Ubisense;1381942695000;1.034041940622623;4.199235356190962
Ubisense;1381942695714;1.980377361559953;4.229414357152148
Ubisense;1381942696000;3.202335056906416;3.4866329371249347
Ubisense;1381942696665;4.04;2.999693161027215
Ubisense;1381943400000;3.248822884572716;1.0527862000666943
Ubisense;1381943400645;3.3813116858625234;1.3912818271102252
Ubisense;1381943401309;3.5174792396528782;1.63
Ubisense;1381943403343;4.347080118445363;2.518269374675311
Ubisense;1381943403896;4.636846456607696;2.787064160382442
Ubisense;1381943404080;4.7758198846622335;3.0685340534251413
Ubisense;1381943404253;4.926882898183183;3.408687100808752
Ubisense;1381943404848;5.0324892397133025;3.700987699917603
Ubisense;1381943405080;5.143925280064877;4.014280757059252
Ubisense;1381943405281;5.282939006182079;4.349459035449543
Ubisense;1381943405725;5.44383781467384;4.639533904028422
Ubisense;1381943406195;5.478187920472448;4.961040006346876
Ubisense;1381943406949;5.400880318947376;5.558922523659765
Ubisense;1381943407194;5.4029324375349255;5.947434583424251
Ubisense;1381943407373;5.3629545943579835;6.278865063888637
Ubisense;1381943407670;5.3606403097460085;6.550558773871134
Ubisense;1381943408388;5.348144855114043;6.899574652700553
Ubisense;1381943408841;5.2752461395672805;7.196015832336307
Ubisense;1381943409044;5.207062331326871;7.561056583362046
Ubisense;1381943409379;5.12;7.878851018395157
Ubisense;1381943409499;5.0934441983256935;8.169834245093131
Ubisense;1381943409610;4.953097773753386;8.476357912392082
Ubisense;1381943409800;4.95;8.805688052809899
Ubisense;1381943410190;4.810782306711033;9.101369407219066
Ubisense;1381943410570;4.731439508663437;9.409656472185103
Ubisense;1381943410781;4.5980866759643;9.708431191501651
Ubisense;1381943411299;4.476784590961691;10.076130719766748
Ubisense;1381943412174;4.225520502698105;10.958295490248645
Ubisense;1381943412392;4.144314581937082;11.261802041328675
Ubisense;1381943412595;4.05437173365691;11.59003508777937
Ubisense;1381943412798;3.976200252713778;11.918115242290776
Ubisense;1381943413110;3.912076907992879;12.201530387351534
Ubisense;1381943415950;3.7226279168251892;12.866995559369462
Ubisense;1381943416394;3.5341662658380217;13.114841272769015
Ubisense;1381943417035;3.437381276697805;13.477013280279287
Ubisense;1381943417596;3.2697966244537704;13.742195920755236
Ubisense;1381943417894;3.3475781580469515;14.039737033312827
Ubisense;1381943418018;3.3141331835778134;14.377788655554088
Ubisense;1381943445000;3.975697434051315;12.024642187960898
Ubisense;1381943447142;3.983046626189198;14.983611824558455
Couch;1381943457000;c41
Couch;1381943458000;c43
Couch;1381943458500;c40
Power;1381943465000;TELEVISION;ON
Power;1381943565000;TELEVISION;OFF
Ubisense;1381950310000;9.019753425080959;1.4846867126636387
Ubisense;1381950312000;8.993238436451033;4.27930317785458
Ubisense;1381950312500;9.007570646436442;4.991700967305737
Ubisense;1381950600000;3.089773365975846;14.45469594739582
Ubisense;1381950600277;3.215124829417781;14.127009611540304
Ubisense;1381950600406;3.3831056988339205;13.822320883094791
Ubisense;1381950600628;3.5018510462264416;13.535581238406106
Ubisense;1381950601145;3.635291893719779;13.21792179708651
Ubisense;1381950601467;3.75;12.925558326930757
Ubisense;1381950602114;4.115868436770331;11.97089955526269
Ubisense;1381950602615;4.243232433319388;11.63
Ubisense;1381950602842;4.3584862757816625;11.373510876668806
Ubisense;1381950603063;4.477948358477352;11.022720143188147
Ubisense;1381950603542;4.583916038584533;10.750422704621919
Ubisense;1381950603755;4.664206341731894;10.421009541104862
Ubisense;1381950604212;4.703784748323762;10.12998465391866
Ubisense;1381950604425;4.758515756162964;9.830883681505453
Ubisense;1381950604622;4.791907996411279;9.558879201520654
Ubisense;1381950604805;4.895993555185576;9.180065682732279
